ID,Text,Label
3666,"Bas kar nautanki, dimag kharab kar diya.",1
3667,"Nice effort, proud of you.",0
3668,Tu pagal ho gaya hai kya?,1
3669,Kamaal kar diya bhai!,0
3670,You're such a loser yaar.,1
3671,Kamaal kar diya bhai!,0
3672,Idiot kahi ka!,1
3673,Bohot badiya presentation tha!,0
3674,Tumhara face dekhne layak nahi hai.,1
3675,You're one of the kindest souls I know.,0
3676,Teri aukaat kya hai samjhta hai?,1
3677,"Always positive, love that!",0
3678,Teri aukaat kya hai samjhta hai?,1
3679,Keep it up buddy!,0
3680,"Bas kar nautanki, dimag kharab kar diya.",1
3681,You're one of the kindest souls I know.,0
3682,Itna irritating koi kaise ho sakta hai?,1
3683,Bohot badiya presentation tha!,0
3684,Itna irritating koi kaise ho sakta hai?,1
3685,Kamaal kar diya bhai!,0
3686,Itna irritating koi kaise ho sakta hai?,1
3687,Bohot badiya presentation tha!,0
3688,Tu pagal ho gaya hai kya?,1
3689,Tum bahut accha kaam karte ho.,0
3690,Idiot kahi ka!,1
3691,"Good job, well done!",0
3692,Tum jaise logon se baat nahi karte.,1
3693,Thanks for your support yaar.,0
3694,Tum jaise logon se baat nahi karte.,1
3695,Kamaal kar diya bhai!,0
3696,Teri aukaat kya hai samjhta hai?,1
3697,"Nice effort, proud of you.",0
3698,Bakwas band kar.,1
3699,Thanks for your support yaar.,0
3700,"Bas kar nautanki, dimag kharab kar diya.",1
3701,Kamaal kar diya bhai!,0
3702,Tum jaise logon se baat nahi karte.,1
3703,"Always positive, love that!",0
3704,Idiot kahi ka!,1
3705,You're awesome!,0
3706,Tu pagal ho gaya hai kya?,1
3707,You're awesome!,0
3708,"Bas kar nautanki, dimag kharab kar diya.",1
3709,Tum bahut accha kaam karte ho.,0
3710,Tujhe sharam nahi aati?,1
3711,Bohot badiya presentation tha!,0
3712,Idiot kahi ka!,1
3713,Bohot badiya presentation tha!,0
3714,Bakwas band kar.,1
3715,Kamaal kar diya bhai!,0
3716,Tu pagal ho gaya hai kya?,1
3717,Kamaal kar diya bhai!,0
3718,You're such a loser yaar.,1
3719,You're awesome!,0
3720,Tum jaise logon se baat nahi karte.,1
3721,You're awesome!,0
3722,"Bas kar nautanki, dimag kharab kar diya.",1
3723,Keep it up buddy!,0
3724,"Bas kar nautanki, dimag kharab kar diya.",1
3725,"Always positive, love that!",0
3726,Tujhe sharam nahi aati?,1
3727,"Good job, well done!",0
3728,"Bas kar nautanki, dimag kharab kar diya.",1
3729,Tum bahut accha kaam karte ho.,0
3730,Tujhe sharam nahi aati?,1
3731,Bohot badiya presentation tha!,0
3732,Itna irritating koi kaise ho sakta hai?,1
3733,You're awesome!,0
3734,Tumhara face dekhne layak nahi hai.,1
3735,Keep it up buddy!,0
3736,Bakwas band kar.,1
3737,"Always positive, love that!",0
3738,Idiot kahi ka!,1
3739,Tum bahut accha kaam karte ho.,0
3740,Idiot kahi ka!,1
3741,You're awesome!,0
3742,Tu pagal ho gaya hai kya?,1
3743,Tum bahut accha kaam karte ho.,0
3744,Tumhara face dekhne layak nahi hai.,1
3745,Kamaal kar diya bhai!,0
3746,You're such a loser yaar.,1
3747,Kamaal kar diya bhai!,0
3748,You're such a loser yaar.,1
3749,You're awesome!,0
3750,"Bas kar nautanki, dimag kharab kar diya.",1
3751,You're one of the kindest souls I know.,0
3752,Tumhara face dekhne layak nahi hai.,1
3753,You're awesome!,0
3754,You're such a loser yaar.,1
3755,"Always positive, love that!",0
3756,You're such a loser yaar.,1
3757,Tum bahut accha kaam karte ho.,0
3758,Tujhe sharam nahi aati?,1
3759,"Good job, well done!",0
3760,"Bas kar nautanki, dimag kharab kar diya.",1
3761,Thanks for your support yaar.,0
3762,Tujhe sharam nahi aati?,1
3763,You're awesome!,0
3764,Itna irritating koi kaise ho sakta hai?,1
3765,You're one of the kindest souls I know.,0
3766,Teri aukaat kya hai samjhta hai?,1
3767,"Nice effort, proud of you.",0
3768,"Bas kar nautanki, dimag kharab kar diya.",1
3769,"Good job, well done!",0
3770,Itna irritating koi kaise ho sakta hai?,1
3771,You're awesome!,0
3772,Tu pagal ho gaya hai kya?,1
3773,You're one of the kindest souls I know.,0
3774,Tu pagal ho gaya hai kya?,1
3775,You're one of the kindest souls I know.,0
3776,"Bas kar nautanki, dimag kharab kar diya.",1
3777,Thanks for your support yaar.,0
3778,Itna irritating koi kaise ho sakta hai?,1
3779,You're awesome!,0
3780,Tujhe sharam nahi aati?,1
3781,You're awesome!,0
3782,Idiot kahi ka!,1
3783,Kamaal kar diya bhai!,0
3784,Itna irritating koi kaise ho sakta hai?,1
3785,Kamaal kar diya bhai!,0
3786,Idiot kahi ka!,1
3787,"Nice effort, proud of you.",0
3788,"Bas kar nautanki, dimag kharab kar diya.",1
3789,"Always positive, love that!",0
3790,Tujhe sharam nahi aati?,1
3791,You're awesome!,0
3792,Itna irritating koi kaise ho sakta hai?,1
3793,Keep it up buddy!,0
3794,Teri aukaat kya hai samjhta hai?,1
3795,"Nice effort, proud of you.",0
3796,Itna irritating koi kaise ho sakta hai?,1
3797,"Good job, well done!",0
3798,Tumhara face dekhne layak nahi hai.,1
3799,Bohot badiya presentation tha!,0
3800,Bakwas band kar.,1
3801,"Nice effort, proud of you.",0
3802,Itna irritating koi kaise ho sakta hai?,1
3803,"Always positive, love that!",0
3804,Idiot kahi ka!,1
3805,"Nice effort, proud of you.",0
3806,Tu pagal ho gaya hai kya?,1
3807,"Good job, well done!",0
3808,Idiot kahi ka!,1
3809,You're awesome!,0
3810,Tumhara face dekhne layak nahi hai.,1
3811,Thanks for your support yaar.,0
3812,Bakwas band kar.,1
3813,Tum bahut accha kaam karte ho.,0
3814,Bakwas band kar.,1
3815,You're one of the kindest souls I know.,0
3816,Itna irritating koi kaise ho sakta hai?,1
3817,Tum bahut accha kaam karte ho.,0
3818,Teri aukaat kya hai samjhta hai?,1
3819,"Good job, well done!",0
3820,Tujhe sharam nahi aati?,1
3821,Bohot badiya presentation tha!,0
3822,Tujhe sharam nahi aati?,1
3823,Bohot badiya presentation tha!,0
3824,Teri aukaat kya hai samjhta hai?,1
3825,"Always positive, love that!",0
3826,"Bas kar nautanki, dimag kharab kar diya.",1
3827,Keep it up buddy!,0
3828,Tujhe sharam nahi aati?,1
3829,Tum bahut accha kaam karte ho.,0
3830,Itna irritating koi kaise ho sakta hai?,1
3831,Kamaal kar diya bhai!,0
3832,Tu pagal ho gaya hai kya?,1
3833,"Nice effort, proud of you.",0
3834,Teri aukaat kya hai samjhta hai?,1
3835,You're one of the kindest souls I know.,0
3836,"Bas kar nautanki, dimag kharab kar diya.",1
3837,Thanks for your support yaar.,0
3838,Idiot kahi ka!,1
3839,"Good job, well done!",0
3840,Tujhe sharam nahi aati?,1
3841,Kamaal kar diya bhai!,0
3842,Tum jaise logon se baat nahi karte.,1
3843,Kamaal kar diya bhai!,0
3844,Teri aukaat kya hai samjhta hai?,1
3845,You're awesome!,0
3846,Tumhara face dekhne layak nahi hai.,1
3847,"Nice effort, proud of you.",0
3848,Teri aukaat kya hai samjhta hai?,1
3849,Tum bahut accha kaam karte ho.,0
3850,Bakwas band kar.,1
3851,You're one of the kindest souls I know.,0
3852,Tu pagal ho gaya hai kya?,1
3853,"Good job, well done!",0
3854,Tum jaise logon se baat nahi karte.,1
3855,Tum bahut accha kaam karte ho.,0
3856,Tum jaise logon se baat nahi karte.,1
3857,Bohot badiya presentation tha!,0
3858,Itna irritating koi kaise ho sakta hai?,1
3859,"Nice effort, proud of you.",0
3860,Teri aukaat kya hai samjhta hai?,1
3861,Thanks for your support yaar.,0
3862,Bakwas band kar.,1
3863,Thanks for your support yaar.,0
3864,Teri aukaat kya hai samjhta hai?,1
3865,"Good job, well done!",0
3866,You're such a loser yaar.,1
3867,"Always positive, love that!",0
3868,"Bas kar nautanki, dimag kharab kar diya.",1
3869,"Always positive, love that!",0
3870,"Bas kar nautanki, dimag kharab kar diya.",1
3871,Thanks for your support yaar.,0
3872,Tu pagal ho gaya hai kya?,1
3873,Kamaal kar diya bhai!,0
3874,Teri aukaat kya hai samjhta hai?,1
3875,Kamaal kar diya bhai!,0
3876,Idiot kahi ka!,1
3877,Kamaal kar diya bhai!,0
3878,You're such a loser yaar.,1
3879,Tum bahut accha kaam karte ho.,0
3880,"Bas kar nautanki, dimag kharab kar diya.",1
3881,You're one of the kindest souls I know.,0
3882,Tu pagal ho gaya hai kya?,1
3883,"Always positive, love that!",0
3884,Tujhe sharam nahi aati?,1
3885,"Good job, well done!",0
3886,Itna irritating koi kaise ho sakta hai?,1
3887,"Always positive, love that!",0
3888,"Bas kar nautanki, dimag kharab kar diya.",1
3889,Bohot badiya presentation tha!,0
3890,Bakwas band kar.,1
3891,"Always positive, love that!",0
3892,Teri aukaat kya hai samjhta hai?,1
3893,Kamaal kar diya bhai!,0
3894,Tu pagal ho gaya hai kya?,1
3895,"Good job, well done!",0
3896,Tum jaise logon se baat nahi karte.,1
3897,Keep it up buddy!,0
3898,Tum jaise logon se baat nahi karte.,1
3899,Thanks for your support yaar.,0
3900,Bakwas band kar.,1
3901,You're awesome!,0
3902,Teri aukaat kya hai samjhta hai?,1
3903,Keep it up buddy!,0
3904,Tujhe sharam nahi aati?,1
3905,"Always positive, love that!",0
3906,Itna irritating koi kaise ho sakta hai?,1
3907,"Nice effort, proud of you.",0
3908,Tumhara face dekhne layak nahi hai.,1
3909,Thanks for your support yaar.,0
3910,Idiot kahi ka!,1
3911,"Nice effort, proud of you.",0
3912,Bakwas band kar.,1
3913,You're one of the kindest souls I know.,0
3914,Bakwas band kar.,1
3915,Kamaal kar diya bhai!,0
3916,Tu pagal ho gaya hai kya?,1
3917,Thanks for your support yaar.,0
3918,"Bas kar nautanki, dimag kharab kar diya.",1
3919,You're awesome!,0
3920,"Bas kar nautanki, dimag kharab kar diya.",1
3921,Tum bahut accha kaam karte ho.,0
3922,Idiot kahi ka!,1
3923,Kamaal kar diya bhai!,0
3924,Tujhe sharam nahi aati?,1
3925,"Nice effort, proud of you.",0
3926,Teri aukaat kya hai samjhta hai?,1
3927,"Always positive, love that!",0
3928,Tu pagal ho gaya hai kya?,1
3929,You're awesome!,0
3930,Tujhe sharam nahi aati?,1
3931,Kamaal kar diya bhai!,0
3932,You're such a loser yaar.,1
3933,"Good job, well done!",0
3934,Tujhe sharam nahi aati?,1
3935,Tum bahut accha kaam karte ho.,0
3936,"Bas kar nautanki, dimag kharab kar diya.",1
3937,"Good job, well done!",0
3938,You're such a loser yaar.,1
3939,"Good job, well done!",0
3940,Tujhe sharam nahi aati?,1
3941,"Nice effort, proud of you.",0
3942,Teri aukaat kya hai samjhta hai?,1
3943,"Always positive, love that!",0
3944,Teri aukaat kya hai samjhta hai?,1
3945,Thanks for your support yaar.,0
3946,Idiot kahi ka!,1
3947,Kamaal kar diya bhai!,0
3948,Bakwas band kar.,1
3949,You're one of the kindest souls I know.,0
3950,Idiot kahi ka!,1
3951,Keep it up buddy!,0
3952,Idiot kahi ka!,1
3953,Tum bahut accha kaam karte ho.,0
3954,Tujhe sharam nahi aati?,1
3955,Kamaal kar diya bhai!,0
3956,Tum jaise logon se baat nahi karte.,1
3957,Keep it up buddy!,0
3958,Itna irritating koi kaise ho sakta hai?,1
3959,Thanks for your support yaar.,0
3960,You're such a loser yaar.,1
3961,You're awesome!,0
3962,Tujhe sharam nahi aati?,1
3963,"Good job, well done!",0
3964,Bakwas band kar.,1
3965,You're awesome!,0
3966,You're such a loser yaar.,1
3967,Kamaal kar diya bhai!,0
3968,Teri aukaat kya hai samjhta hai?,1
3969,Kamaal kar diya bhai!,0
3970,Idiot kahi ka!,1
3971,"Good job, well done!",0
3972,Itna irritating koi kaise ho sakta hai?,1
3973,Bohot badiya presentation tha!,0
3974,Tum jaise logon se baat nahi karte.,1
3975,Bohot badiya presentation tha!,0
3976,Bakwas band kar.,1
3977,You're one of the kindest souls I know.,0
3978,Tu pagal ho gaya hai kya?,1
3979,"Always positive, love that!",0
3980,Teri aukaat kya hai samjhta hai?,1
3981,You're awesome!,0
3982,Idiot kahi ka!,1
3983,"Good job, well done!",0
3984,"Bas kar nautanki, dimag kharab kar diya.",1
3985,Bohot badiya presentation tha!,0
3986,You're such a loser yaar.,1
3987,Thanks for your support yaar.,0
3988,"Bas kar nautanki, dimag kharab kar diya.",1
3989,"Nice effort, proud of you.",0
3990,Teri aukaat kya hai samjhta hai?,1
3991,"Always positive, love that!",0
3992,Teri aukaat kya hai samjhta hai?,1
3993,Bohot badiya presentation tha!,0
3994,You're such a loser yaar.,1
3995,"Nice effort, proud of you.",0
3996,Bakwas band kar.,1
3997,"Nice effort, proud of you.",0
3998,Tu pagal ho gaya hai kya?,1
3999,"Nice effort, proud of you.",0
4000,Tumhara face dekhne layak nahi hai.,1
4001,"Always positive, love that!",0
4002,Bakwas band kar.,1
4003,"Always positive, love that!",0
4004,"Bas kar nautanki, dimag kharab kar diya.",1
4005,"Always positive, love that!",0
4006,Teri aukaat kya hai samjhta hai?,1
4007,Kamaal kar diya bhai!,0
4008,Tujhe sharam nahi aati?,1
4009,Tum bahut accha kaam karte ho.,0
4010,Idiot kahi ka!,1
4011,Tum bahut accha kaam karte ho.,0
4012,Itna irritating koi kaise ho sakta hai?,1
4013,Kamaal kar diya bhai!,0
4014,Tujhe sharam nahi aati?,1
4015,Kamaal kar diya bhai!,0
4016,Tu pagal ho gaya hai kya?,1
4017,"Good job, well done!",0
4018,Bakwas band kar.,1
4019,Thanks for your support yaar.,0
4020,Tu pagal ho gaya hai kya?,1
4021,You're one of the kindest souls I know.,0
4022,Itna irritating koi kaise ho sakta hai?,1
4023,Keep it up buddy!,0
4024,Bakwas band kar.,1
4025,Keep it up buddy!,0
4026,Tumhara face dekhne layak nahi hai.,1
4027,Tum bahut accha kaam karte ho.,0
4028,Tujhe sharam nahi aati?,1
4029,Bohot badiya presentation tha!,0
4030,Itna irritating koi kaise ho sakta hai?,1
4031,Thanks for your support yaar.,0
4032,Idiot kahi ka!,1
4033,"Always positive, love that!",0
4034,You're such a loser yaar.,1
4035,Kamaal kar diya bhai!,0
4036,Tum jaise logon se baat nahi karte.,1
4037,You're awesome!,0
4038,Tu pagal ho gaya hai kya?,1
4039,Kamaal kar diya bhai!,0
4040,Tumhara face dekhne layak nahi hai.,1
4041,You're awesome!,0
4042,Tumhara face dekhne layak nahi hai.,1
4043,Keep it up buddy!,0
4044,Idiot kahi ka!,1
4045,Kamaal kar diya bhai!,0
4046,Tum jaise logon se baat nahi karte.,1
4047,"Good job, well done!",0
4048,Tu pagal ho gaya hai kya?,1
4049,Tum bahut accha kaam karte ho.,0
4050,Bakwas band kar.,1
4051,You're one of the kindest souls I know.,0
4052,Tujhe sharam nahi aati?,1
4053,Kamaal kar diya bhai!,0
4054,Tumhara face dekhne layak nahi hai.,1
4055,Kamaal kar diya bhai!,0
4056,Itna irritating koi kaise ho sakta hai?,1
4057,Tum bahut accha kaam karte ho.,0
4058,You're such a loser yaar.,1
4059,Kamaal kar diya bhai!,0
4060,Tujhe sharam nahi aati?,1
4061,"Always positive, love that!",0
4062,Tu pagal ho gaya hai kya?,1
4063,You're awesome!,0
4064,Idiot kahi ka!,1
4065,You're awesome!,0
4066,Tujhe sharam nahi aati?,1
4067,"Always positive, love that!",0
4068,Tum jaise logon se baat nahi karte.,1
4069,"Good job, well done!",0
4070,You're such a loser yaar.,1
4071,"Always positive, love that!",0
4072,You're such a loser yaar.,1
4073,Tum bahut accha kaam karte ho.,0
4074,Tujhe sharam nahi aati?,1
4075,Thanks for your support yaar.,0
4076,Bakwas band kar.,1
4077,Bohot badiya presentation tha!,0
4078,Tu pagal ho gaya hai kya?,1
4079,"Nice effort, proud of you.",0
4080,Tujhe sharam nahi aati?,1
4081,Bohot badiya presentation tha!,0
4082,Tu pagal ho gaya hai kya?,1
4083,Bohot badiya presentation tha!,0
4084,Bakwas band kar.,1
4085,"Nice effort, proud of you.",0
4086,You're such a loser yaar.,1
4087,Bohot badiya presentation tha!,0
4088,Idiot kahi ka!,1
4089,Bohot badiya presentation tha!,0
4090,You're such a loser yaar.,1
4091,Kamaal kar diya bhai!,0
4092,Tumhara face dekhne layak nahi hai.,1
4093,"Always positive, love that!",0
4094,Bakwas band kar.,1
4095,"Nice effort, proud of you.",0
4096,"Bas kar nautanki, dimag kharab kar diya.",1
4097,Thanks for your support yaar.,0
4098,Tum jaise logon se baat nahi karte.,1
4099,"Good job, well done!",0
4100,Itna irritating koi kaise ho sakta hai?,1
4101,You're one of the kindest souls I know.,0
4102,Itna irritating koi kaise ho sakta hai?,1
4103,"Nice effort, proud of you.",0
4104,Bakwas band kar.,1
4105,"Good job, well done!",0
4106,Tu pagal ho gaya hai kya?,1
4107,Kamaal kar diya bhai!,0
4108,Idiot kahi ka!,1
4109,"Good job, well done!",0
4110,You're such a loser yaar.,1
4111,You're one of the kindest souls I know.,0
4112,Idiot kahi ka!,1
4113,Thanks for your support yaar.,0
4114,Itna irritating koi kaise ho sakta hai?,1
4115,You're one of the kindest souls I know.,0
4116,Bakwas band kar.,1
4117,You're one of the kindest souls I know.,0
4118,Tujhe sharam nahi aati?,1
4119,Tum bahut accha kaam karte ho.,0
4120,"Bas kar nautanki, dimag kharab kar diya.",1
4121,Bohot badiya presentation tha!,0
4122,Idiot kahi ka!,1
4123,Kamaal kar diya bhai!,0
4124,Idiot kahi ka!,1
4125,"Good job, well done!",0
4126,Tumhara face dekhne layak nahi hai.,1
4127,You're one of the kindest souls I know.,0
4128,Tum jaise logon se baat nahi karte.,1
4129,Bohot badiya presentation tha!,0
4130,Bakwas band kar.,1
4131,Keep it up buddy!,0
4132,Teri aukaat kya hai samjhta hai?,1
4133,"Always positive, love that!",0
4134,Bakwas band kar.,1
4135,You're awesome!,0
4136,Tujhe sharam nahi aati?,1
4137,You're awesome!,0
4138,Tum jaise logon se baat nahi karte.,1
4139,"Nice effort, proud of you.",0
4140,"Bas kar nautanki, dimag kharab kar diya.",1
4141,"Always positive, love that!",0
4142,Tum jaise logon se baat nahi karte.,1
4143,Keep it up buddy!,0
4144,Idiot kahi ka!,1
4145,Tum bahut accha kaam karte ho.,0
4146,Itna irritating koi kaise ho sakta hai?,1
4147,Thanks for your support yaar.,0
4148,Idiot kahi ka!,1
4149,Keep it up buddy!,0
4150,Tujhe sharam nahi aati?,1
4151,"Always positive, love that!",0
4152,Teri aukaat kya hai samjhta hai?,1
4153,Keep it up buddy!,0
4154,Tu pagal ho gaya hai kya?,1
4155,Tum bahut accha kaam karte ho.,0
4156,Tumhara face dekhne layak nahi hai.,1
4157,You're one of the kindest souls I know.,0
4158,Bakwas band kar.,1
4159,Thanks for your support yaar.,0
4160,Teri aukaat kya hai samjhta hai?,1
4161,Keep it up buddy!,0
4162,Itna irritating koi kaise ho sakta hai?,1
4163,You're one of the kindest souls I know.,0
4164,"Bas kar nautanki, dimag kharab kar diya.",1
4165,"Good job, well done!",0
4166,Bakwas band kar.,1
4167,Kamaal kar diya bhai!,0
4168,Tumhara face dekhne layak nahi hai.,1
4169,"Good job, well done!",0
4170,Tu pagal ho gaya hai kya?,1
4171,Keep it up buddy!,0
4172,Teri aukaat kya hai samjhta hai?,1
4173,You're one of the kindest souls I know.,0
4174,Tu pagal ho gaya hai kya?,1
4175,"Nice effort, proud of you.",0
4176,Tu pagal ho gaya hai kya?,1
4177,Keep it up buddy!,0
4178,Bakwas band kar.,1
4179,Tum bahut accha kaam karte ho.,0
4180,Tujhe sharam nahi aati?,1
4181,"Nice effort, proud of you.",0
4182,"Bas kar nautanki, dimag kharab kar diya.",1
4183,Bohot badiya presentation tha!,0
4184,Tu pagal ho gaya hai kya?,1
4185,Keep it up buddy!,0
4186,Tujhe sharam nahi aati?,1
4187,Thanks for your support yaar.,0
4188,Bakwas band kar.,1
4189,Tum bahut accha kaam karte ho.,0
4190,Itna irritating koi kaise ho sakta hai?,1
4191,You're awesome!,0
4192,Idiot kahi ka!,1
4193,Thanks for your support yaar.,0
4194,Itna irritating koi kaise ho sakta hai?,1
4195,"Good job, well done!",0
4196,Itna irritating koi kaise ho sakta hai?,1
4197,You're one of the kindest souls I know.,0
4198,Tumhara face dekhne layak nahi hai.,1
4199,"Nice effort, proud of you.",0
4200,Tum jaise logon se baat nahi karte.,1
4201,Thanks for your support yaar.,0
4202,Idiot kahi ka!,1
4203,"Nice effort, proud of you.",0
4204,Tujhe sharam nahi aati?,1
4205,"Good job, well done!",0
4206,Idiot kahi ka!,1
4207,You're one of the kindest souls I know.,0
4208,Tumhara face dekhne layak nahi hai.,1
4209,Thanks for your support yaar.,0
4210,Tujhe sharam nahi aati?,1
4211,You're awesome!,0
4212,Teri aukaat kya hai samjhta hai?,1
4213,"Good job, well done!",0
4214,Tu pagal ho gaya hai kya?,1
4215,You're awesome!,0
4216,Tum jaise logon se baat nahi karte.,1
4217,You're one of the kindest souls I know.,0
4218,Bakwas band kar.,1
4219,Kamaal kar diya bhai!,0
4220,"Bas kar nautanki, dimag kharab kar diya.",1
4221,Thanks for your support yaar.,0
